pos	campo	tipo	nulos	ceros
551	Master_msaldodolares_rank_delta1	numeric	77114	516243
552	Master_mconsumospesos_rank_delta1	numeric	385884	51884
553	Master_mconsumosdolares_rank_delta1	numeric	385884	211324
554	Master_mlimitecompra_rank_delta1	numeric	77114	3
555	Master_madelantopesos_rank_delta1	numeric	385884	235206
556	Master_madelantodolares_rank_delta1	numeric	385884	236658
557	Master_mpagado_rank_delta1	numeric	77114	499045
558	Master_mpagospesos_rank_delta1	numeric	385884	4097
559	Master_mpagosdolares_rank_delta1	numeric	385884	217417
560	Master_mconsumototal_rank_delta1	numeric	385884	51884
561	Master_mpagominimo_rank_delta1	numeric	77114	308395
562	Visa_mfinanciacion_limite_rank_delta1	numeric	40150	239
563	Visa_msaldototal_rank_delta1	numeric	40147	50671
564	Visa_msaldopesos_rank_delta1	numeric	40147	50963
565	Visa_msaldodolares_rank_delta1	numeric	40147	472780
566	Visa_mconsumospesos_rank_delta1	numeric	99504	34476
567	Visa_mconsumosdolares_rank_delta1	numeric	99504	316122
568	Visa_mlimitecompra_rank_delta1	numeric	40147	3
569	Visa_madelantopesos_rank_delta1	numeric	99504	520428
570	Visa_madelantodolares_rank_delta1	numeric	99504	522908
571	Visa_mpagado_rank_delta1	numeric	40147	446955
572	Visa_mpagospesos_rank_delta1	numeric	99504	4448
573	Visa_mpagosdolares_rank_delta1	numeric	99504	443669
574	Visa_mconsumototal_rank_delta1	numeric	99504	34476
575	Visa_mpagominimo_rank_delta1	numeric	40147	67186
576	mpayroll_sobre_edad_rank_delta1	numeric	6628	290697
577	mv_status07_rank_delta1	numeric	6628	582628
578	vm_mfinanciacion_limite_rank_delta1	numeric	6628	25592
579	vm_msaldototal_rank_delta1	numeric	6628	72430
580	vm_msaldopesos_rank_delta1	numeric	6628	72748
581	vm_msaldodolares_rank_delta1	numeric	6628	491736
582	vm_mconsumospesos_rank_delta1	numeric	6628	111810
583	vm_mconsumosdolares_rank_delta1	numeric	6628	400706
584	vm_mlimitecompra_rank_delta1	numeric	6628	24744
585	vm_madelantopesos_rank_delta1	numeric	6628	612571
586	vm_madelantodolares_rank_delta1	numeric	6628	615765
587	vm_mpagado_rank_delta1	numeric	6628	463815
588	vm_mpagospesos_rank_delta1	numeric	6628	84836
589	vm_mpagosdolares_rank_delta1	numeric	6628	525149
590	vm_mconsumototal_rank_delta1	numeric	6628	111810
591	vm_mpagominimo_rank_delta1	numeric	6628	87314
592	active_quarter_lag2	integer	29635	9792
593	cliente_vip_lag2	integer	13452	607058
594	internet_lag2	integer	13450	443573
595	cliente_edad_lag2	integer	13450	7
596	cliente_antiguedad_lag2	integer	13450	0
597	cproductos_lag2	integer	13450	0
598	tcuentas_lag2	integer	13450	0
599	ccuenta_corriente_lag2	integer	13450	0
600	ccaja_ahorro_lag2	integer	13450	0
601	cdescubierto_preacordado_lag2	integer	13450	23326
602	ctarjeta_debito_lag2	integer	13450	324
603	ctarjeta_debito_transacciones_lag2	integer	29635	190166
604	ctarjeta_visa_lag2	integer	13450	31706
605	ctarjeta_visa_transacciones_lag2	integer	29635	93172
606	ctarjeta_master_lag2	integer	13450	68989
607	ctarjeta_master_transacciones_lag2	integer	29635	376825
608	cprestamos_personales_lag2	integer	13450	463972
609	cprestamos_prendarios_lag2	integer	13450	602650
610	cprestamos_hipotecarios_lag2	integer	13450	602337
611	cplazo_fijo_lag2	integer	13450	534509
612	cinversion1_lag2	integer	13450	587393
613	cinversion2_lag2	integer	13450	589012
614	cseguro_vida_lag2	integer	13450	530297
615	cseguro_auto_lag2	integer	13450	592755
616	cseguro_vivienda_lag2	integer	13450	529703
617	cseguro_accidentes_personales_lag2	integer	13450	516553
618	ccaja_seguridad_lag2	integer	13450	568358
619	cpayroll_trx_lag2	integer	13450	292069
620	cpayroll2_trx_lag2	integer	13450	608299
621	ccuenta_debitos_automaticos_lag2	integer	13450	321555
622	ctarjeta_visa_debitos_automaticos_lag2	integer	27149	220348
623	ctarjeta_master_debitos_automaticos_lag2	integer	13450	513484
624	cpagodeservicios_lag2	integer	13450	600120
625	cpagomiscuentas_lag2	integer	13450	318330
626	ccajeros_propios_descuentos_lag2	integer	28222	577548
627	ctarjeta_visa_descuentos_lag2	integer	28222	559707
628	ctarjeta_master_descuentos_lag2	integer	28222	571369
629	ccomisiones_mantenimiento_lag2	integer	13450	415024
630	ccomisiones_otras_lag2	integer	58103	16957
631	cforex_lag2	integer	13450	542557
632	cforex_buy_lag2	integer	13450	601229
633	cforex_sell_lag2	integer	13450	548675
634	ctransferencias_recibidas_lag2	integer	27158	175536
635	ctransferencias_emitidas_lag2	integer	13450	274019
636	cextraccion_autoservicio_lag2	integer	29635	294918
637	ccheques_depositados_lag2	integer	29635	569998
638	ccheques_emitidos_lag2	integer	29635	576580
639	ccheques_depositados_rechazados_lag2	integer	29635	591501
640	ccheques_emitidos_rechazados_lag2	integer	29635	591650
641	tcallcenter_lag2	integer	29635	527604
642	ccallcenter_transacciones_lag2	integer	29635	527604
643	thomebanking_lag2	integer	29635	152455
644	chomebanking_transacciones_lag2	integer	44407	118286
645	ccajas_transacciones_lag2	integer	29635	516542
646	ccajas_consultas_lag2	integer	29635	561602
647	ccajas_depositos_lag2	integer	29635	573433
648	ccajas_extracciones_lag2	integer	29635	545186
649	ccajas_otras_lag2	integer	29635	574396
650	catm_trx_lag2	integer	29635	345154
651	catm_trx_other_lag2	integer	29635	458039
652	ctrx_quarter_lag2	integer	29635	7263
653	cmobile_app_trx_lag2	integer	57272	180407
654	Master_delinquency_lag2	integer	80458	538513
655	Master_status_lag2	integer	80458	540019
656	Master_Fvencimiento_lag2	integer	80458	0
657	Master_Finiciomora_lag2	integer	618971	3
658	Master_fultimo_cierre_lag2	integer	80855	19789
659	Master_fechaalta_lag2	integer	80458	0
660	Master_cconsumos_lag2	integer	380745	74530
661	Master_cadelantosefectivo_lag2	integer	380745	240682
662	Visa_delinquency_lag2	integer	42907	568939
663	Visa_status_lag2	integer	42907	577207
664	Visa_Fvencimiento_lag2	integer	42907	0
665	Visa_Finiciomora_lag2	integer	611846	5361
666	Visa_fultimo_cierre_lag2	integer	43176	20327
667	Visa_fechaalta_lag2	integer	42907	0
668	Visa_cconsumos_lag2	integer	99709	49594
669	Visa_cadelantosefectivo_lag2	integer	99709	520823
670	ctrx_quarter_normalizado_lag2	integer	29635	7263
671	vm_status01_lag2	integer	38205	581058
672	vm_status02_lag2	integer	85160	534924
673	vm_status03_lag2	integer	13450	534924
674	vm_status04_lag2	integer	13450	534924
675	vm_status05_lag2	integer	13450	534924
676	vm_status06_lag2	integer	13450	581646
677	vm_Fvencimiento_lag2	integer	38205	0
678	vm_Finiciomora_lag2	integer	609992	5364
679	vm_fultimo_cierre_lag2	integer	38463	18148
680	vm_fechaalta_lag2	integer	38205	0
681	vm_cconsumos_lag2	integer	13450	123529
682	vm_cadelantosefectivo_lag2	integer	13450	606504
683	vmr_Master_mlimitecompra_lag2	numeric	80458	0
684	vmr_Visa_mlimitecompra_lag2	numeric	42907	0
685	vmr_msaldototal_lag2	numeric	13450	77824
686	vmr_msaldopesos_lag2	numeric	13450	78194
687	vmr_msaldopesos2_lag2	numeric	13451	78194
688	vmr_msaldodolares_lag2	numeric	13450	509469
689	vmr_msaldodolares2_lag2	numeric	13452	509469
690	vmr_mconsumospesos_lag2	numeric	13450	123542
691	vmr_mconsumosdolares_lag2	numeric	13450	419563
692	vmr_madelantopesos_lag2	numeric	13450	606504
693	vmr_madelantodolares_lag2	numeric	13450	608982
694	vmr_mpagado_lag2	numeric	13450	490789
695	vmr_mpagospesos_lag2	numeric	13450	93073
696	vmr_mpagosdolares_lag2	numeric	13450	541929
697	vmr_mconsumototal_lag2	numeric	13450	123542
698	vmr_mpagominimo_lag2	numeric	13450	102446
699	mrentabilidad_rank_lag2	numeric	58103	1429
700	mrentabilidad_annual_rank_lag2	numeric	58103	1178
701	mcomisiones_rank_lag2	numeric	58103	17128
702	mactivos_margen_rank_lag2	numeric	58103	24739
703	mpasivos_margen_rank_lag2	numeric	58103	8303
704	mcuenta_corriente_adicional_rank_lag2	numeric	13450	608790
705	mcuenta_corriente_rank_lag2	numeric	13450	295212
706	mcaja_ahorro_rank_lag2	numeric	13450	45685
707	mcaja_ahorro_adicional_rank_lag2	numeric	13450	594480
708	mcaja_ahorro_dolares_rank_lag2	numeric	13450	267281
709	mcuentas_saldo_rank_lag2	numeric	29635	4161
710	mautoservicio_rank_lag2	numeric	29635	190166
711	mtarjeta_visa_consumo_rank_lag2	numeric	29635	93172
712	mtarjeta_master_consumo_rank_lag2	numeric	29635	376825
713	mprestamos_personales_rank_lag2	numeric	13450	463972
714	mprestamos_prendarios_rank_lag2	numeric	13450	602833
715	mprestamos_hipotecarios_rank_lag2	numeric	13450	602337
716	mplazo_fijo_dolares_rank_lag2	numeric	13450	535411
717	mplazo_fijo_pesos_rank_lag2	numeric	13450	606660
718	minversion1_pesos_rank_lag2	numeric	13450	588889
719	minversion1_dolares_rank_lag2	numeric	13450	606595
720	minversion2_rank_lag2	numeric	13450	589056
721	mpayroll_rank_lag2	numeric	13450	294927
722	mpayroll2_rank_lag2	numeric	13450	608299
723	mcuenta_debitos_automaticos_rank_lag2	numeric	13450	321555
724	mttarjeta_visa_debitos_automaticos_rank_lag2	numeric	13453	225106
725	mttarjeta_master_debitos_automaticos_rank_lag2	numeric	13450	513484
726	mpagodeservicios_rank_lag2	numeric	13450	600121
727	mpagomiscuentas_rank_lag2	numeric	13450	318331
728	mcajeros_propios_descuentos_rank_lag2	numeric	28222	579580
729	mtarjeta_visa_descuentos_rank_lag2	numeric	38924	561397
730	mtarjeta_master_descuentos_rank_lag2	numeric	42595	573665
731	mcomisiones_mantenimiento_rank_lag2	numeric	13450	416994
732	mcomisiones_otras_rank_lag2	numeric	58103	16987
733	mforex_buy_rank_lag2	numeric	13450	601229
734	mforex_sell_rank_lag2	numeric	13450	548675
735	mtransferencias_recibidas_rank_lag2	numeric	27158	175536
736	mtransferencias_emitidas_rank_lag2	numeric	13450	274126
737	mextraccion_autoservicio_rank_lag2	numeric	29635	294918
738	mcheques_depositados_rank_lag2	numeric	29635	569998
739	mcheques_emitidos_rank_lag2	numeric	29635	576580
740	mcheques_depositados_rechazados_rank_lag2	numeric	29635	591501
741	mcheques_emitidos_rechazados_rank_lag2	numeric	29635	591650
742	matm_rank_lag2	numeric	29635	345154
743	matm_other_rank_lag2	numeric	29635	458039
744	Master_mfinanciacion_limite_rank_lag2	numeric	80458	404
745	Master_msaldototal_rank_lag2	numeric	80458	296882
746	Master_msaldopesos_rank_lag2	numeric	80458	298272
747	Master_msaldodolares_rank_lag2	numeric	80458	518620
748	Master_mconsumospesos_rank_lag2	numeric	380745	74532
749	Master_mconsumosdolares_rank_lag2	numeric	380745	221585
750	Master_mlimitecompra_rank_lag2	numeric	80458	0
751	Master_madelantopesos_rank_lag2	numeric	380745	240682
752	Master_madelantodolares_rank_lag2	numeric	380745	241806
753	Master_mpagado_rank_lag2	numeric	80458	507008
754	Master_mpagospesos_rank_lag2	numeric	380745	23791
755	Master_mpagosdolares_rank_lag2	numeric	380745	227634
756	Master_mconsumototal_rank_lag2	numeric	380745	74532
757	Master_mpagominimo_rank_lag2	numeric	80458	329907
758	Visa_mfinanciacion_limite_rank_lag2	numeric	42910	506
759	Visa_msaldototal_rank_lag2	numeric	42907	57226
760	Visa_msaldopesos_rank_lag2	numeric	42907	57573
761	Visa_msaldodolares_rank_lag2	numeric	42907	493625
762	Visa_mconsumospesos_rank_lag2	numeric	99709	49608
763	Visa_mconsumosdolares_rank_lag2	numeric	99709	340385
764	Visa_mlimitecompra_rank_lag2	numeric	42907	0
765	Visa_madelantopesos_rank_lag2	numeric	99709	520823
766	Visa_madelantodolares_rank_lag2	numeric	99709	522744
767	Visa_mpagado_rank_lag2	numeric	42907	476906
768	Visa_mpagospesos_rank_lag2	numeric	99709	16749
769	Visa_mpagosdolares_rank_lag2	numeric	99709	464955
770	Visa_mconsumototal_rank_lag2	numeric	99709	49608
771	Visa_mpagominimo_rank_lag2	numeric	42907	89321
772	mpayroll_sobre_edad_rank_lag2	numeric	13455	294927
773	mv_status07_rank_lag2	numeric	13450	581714
774	vm_mfinanciacion_limite_rank_lag2	numeric	13450	25304
775	vm_msaldototal_rank_lag2	numeric	13450	77824
776	vm_msaldopesos_rank_lag2	numeric	13450	78194
777	vm_msaldodolares_rank_lag2	numeric	13450	509469
778	vm_mconsumospesos_rank_lag2	numeric	13450	123542
779	vm_mconsumosdolares_rank_lag2	numeric	13450	419563
780	vm_mlimitecompra_rank_lag2	numeric	13450	24755
781	vm_madelantopesos_rank_lag2	numeric	13450	606504
782	vm_madelantodolares_rank_lag2	numeric	13450	608982
783	vm_mpagado_rank_lag2	numeric	13450	490789
784	vm_mpagospesos_rank_lag2	numeric	13450	93073
785	vm_mpagosdolares_rank_lag2	numeric	13450	541929
786	vm_mconsumototal_rank_lag2	numeric	13450	123542
787	vm_mpagominimo_rank_lag2	numeric	13450	102446
788	active_quarter_delta2	integer	29635	588335
789	cliente_vip_delta2	integer	28314	593671
790	internet_delta2	integer	13450	537220
791	cliente_edad_delta2	integer	13450	517527
792	cliente_antiguedad_delta2	integer	13450	0
793	cproductos_delta2	integer	13450	526675
794	tcuentas_delta2	integer	13450	607751
795	ccuenta_corriente_delta2	integer	13450	609125
796	ccaja_ahorro_delta2	integer	13450	605779
797	cdescubierto_preacordado_delta2	integer	13450	603902
798	ctarjeta_debito_delta2	integer	13450	579026
799	ctarjeta_debito_transacciones_delta2	integer	29635	190555
800	ctarjeta_visa_delta2	integer	13450	602676
801	ctarjeta_visa_transacciones_delta2	integer	29635	166906
802	ctarjeta_master_delta2	integer	13450	602918
803	ctarjeta_master_transacciones_delta2	integer	29635	418683
804	cprestamos_personales_delta2	integer	13450	560703
805	cprestamos_prendarios_delta2	integer	13450	606484
806	cprestamos_hipotecarios_delta2	integer	13450	606860
807	cplazo_fijo_delta2	integer	13450	560627
808	cinversion1_delta2	integer	13450	599222
809	cinversion2_delta2	integer	13450	603946
810	cseguro_vida_delta2	integer	13450	600582
811	cseguro_auto_delta2	integer	13450	606532
812	cseguro_vivienda_delta2	integer	13450	604041
813	cseguro_accidentes_personales_delta2	integer	13450	604389
814	ccaja_seguridad_delta2	integer	13450	607991
815	cpayroll_trx_delta2	integer	13450	440894
816	cpayroll2_trx_delta2	integer	13450	608242
817	ccuenta_debitos_automaticos_delta2	integer	13450	516420
818	ctarjeta_visa_debitos_automaticos_delta2	integer	27149	408247
819	ctarjeta_master_debitos_automaticos_delta2	integer	13450	565323
820	cpagodeservicios_delta2	integer	13450	599737
821	cpagomiscuentas_delta2	integer	13450	378322
822	ccajeros_propios_descuentos_delta2	integer	42518	553220
823	ctarjeta_visa_descuentos_delta2	integer	42518	525066
824	ctarjeta_master_descuentos_delta2	integer	42518	542104
825	ccomisiones_mantenimiento_delta2	integer	13450	556117
826	ccomisiones_otras_delta2	integer	72399	241768
827	cforex_delta2	integer	13450	540113
828	cforex_buy_delta2	integer	13450	597854
829	cforex_sell_delta2	integer	13450	546963
830	ctransferencias_recibidas_delta2	integer	27158	227690
831	ctransferencias_emitidas_delta2	integer	13450	292047
832	cextraccion_autoservicio_delta2	integer	29635	286764
833	ccheques_depositados_delta2	integer	29635	564646
834	ccheques_emitidos_delta2	integer	29635	575910
835	ccheques_depositados_rechazados_delta2	integer	29635	590446
836	ccheques_emitidos_rechazados_delta2	integer	29635	590798
837	tcallcenter_delta2	integer	29635	504057
838	ccallcenter_transacciones_delta2	integer	29635	488167
839	thomebanking_delta2	integer	29635	500823
840	chomebanking_transacciones_delta2	integer	58703	103855
841	ccajas_transacciones_delta2	integer	29635	506174
842	ccajas_consultas_delta2	integer	29635	542305
843	ccajas_depositos_delta2	integer	29635	560908
844	ccajas_extracciones_delta2	integer	29635	523804
845	ccajas_otras_delta2	integer	29635	566162
846	catm_trx_delta2	integer	29635	324374
847	catm_trx_other_delta2	integer	29635	433249
848	ctrx_quarter_delta2	integer	29635	25909
849	cmobile_app_trx_delta2	integer	57272	437859
850	Master_delinquency_delta2	integer	83996	534323
851	Master_status_delta2	integer	83996	534777
852	Master_Fvencimiento_delta2	integer	83996	0
853	Master_Finiciomora_delta2	integer	621790	23
854	Master_fultimo_cierre_delta2	integer	84394	12
855	Master_fechaalta_delta2	integer	83996	0
856	Master_cconsumos_delta2	integer	396628	96924
857	Master_cadelantosefectivo_delta2	integer	396628	224592
858	Visa_delinquency_delta2	integer	46887	562953
859	Visa_status_delta2	integer	46887	571346
860	Visa_Fvencimiento_delta2	integer	46887	0
861	Visa_Finiciomora_delta2	integer	620888	211
862	Visa_fultimo_cierre_delta2	integer	47156	11
863	Visa_fechaalta_delta2	integer	46887	0
864	Visa_cconsumos_delta2	integer	107495	138930
865	Visa_cadelantosefectivo_delta2	integer	107495	512538
866	ctrx_quarter_normalizado_delta2	integer	29635	25835
867	vm_status01_delta2	integer	41579	574474
868	vm_status02_delta2	integer	89207	529313
869	vm_status03_delta2	integer	13450	598936
870	vm_status04_delta2	integer	13450	596278
871	vm_status05_delta2	integer	13450	596273
872	vm_status06_delta2	integer	13450	598892
873	vm_Fvencimiento_delta2	integer	41579	95
874	vm_Finiciomora_delta2	integer	620070	236
875	vm_fultimo_cierre_delta2	integer	41838	13
876	vm_fechaalta_delta2	integer	41579	0
877	vm_cconsumos_delta2	integer	13450	208647
878	vm_cadelantosefectivo_delta2	integer	13450	605808
879	vmr_Master_mlimitecompra_delta2	numeric	83996	472884
880	vmr_Visa_mlimitecompra_delta2	numeric	46887	509613
881	vmr_msaldototal_delta2	numeric	13450	79766
882	vmr_msaldopesos_delta2	numeric	13450	80244
883	vmr_msaldopesos2_delta2	numeric	13454	86222
884	vmr_msaldodolares_delta2	numeric	13450	483880
885	vmr_msaldodolares2_delta2	numeric	13453	483940
886	vmr_mconsumospesos_delta2	numeric	13450	121439
887	vmr_mconsumosdolares_delta2	numeric	13450	401184
888	vmr_madelantopesos_delta2	numeric	13450	605669
889	vmr_madelantodolares_delta2	numeric	13450	608906
890	vmr_mpagado_delta2	numeric	13450	461008
891	vmr_mpagospesos_delta2	numeric	13450	87913
892	vmr_mpagosdolares_delta2	numeric	13450	527264
893	vmr_mconsumototal_delta2	numeric	13450	121439
894	vmr_mpagominimo_delta2	numeric	13450	96516
895	mrentabilidad_rank_delta2	numeric	72399	735
896	mrentabilidad_annual_rank_delta2	numeric	72399	598
897	mcomisiones_rank_delta2	numeric	72399	10390
898	mactivos_margen_rank_delta2	numeric	72399	17558
899	mpasivos_margen_rank_delta2	numeric	72399	5901
900	mcuenta_corriente_adicional_rank_delta2	numeric	13450	608797
901	mcuenta_corriente_rank_delta2	numeric	13450	240340
902	mcaja_ahorro_rank_delta2	numeric	13450	31606
903	mcaja_ahorro_adicional_rank_delta2	numeric	13450	594033
904	mcaja_ahorro_dolares_rank_delta2	numeric	13450	258548
905	mcuentas_saldo_rank_delta2	numeric	29635	2517
906	mautoservicio_rank_delta2	numeric	29635	154185
907	mtarjeta_visa_consumo_rank_delta2	numeric	29635	83375
908	mtarjeta_master_consumo_rank_delta2	numeric	29635	355474
909	mprestamos_personales_rank_delta2	numeric	13450	457947
910	mprestamos_prendarios_rank_delta2	numeric	13450	602426
911	mprestamos_hipotecarios_rank_delta2	numeric	13450	602334
912	mplazo_fijo_dolares_rank_delta2	numeric	13450	518858
913	mplazo_fijo_pesos_rank_delta2	numeric	13450	605970
914	minversion1_pesos_rank_delta2	numeric	13450	584730
915	minversion1_dolares_rank_delta2	numeric	13450	606554
916	minversion2_rank_delta2	numeric	13450	588138
917	mpayroll_rank_delta2	numeric	13450	285792
918	mpayroll2_rank_delta2	numeric	13450	607972
919	mcuenta_debitos_automaticos_rank_delta2	numeric	13450	308470
920	mttarjeta_visa_debitos_automaticos_rank_delta2	numeric	13453	208681
921	mttarjeta_master_debitos_automaticos_rank_delta2	numeric	13450	506237
922	mpagodeservicios_rank_delta2	numeric	13450	597589
923	mpagomiscuentas_rank_delta2	numeric	13450	291961
924	mcajeros_propios_descuentos_rank_delta2	numeric	42518	554052
925	mtarjeta_visa_descuentos_rank_delta2	numeric	63403	523805
926	mtarjeta_master_descuentos_rank_delta2	numeric	67010	543081
927	mcomisiones_mantenimiento_rank_delta2	numeric	13450	392177
928	mcomisiones_otras_rank_delta2	numeric	72399	10334
929	mforex_buy_rank_delta2	numeric	13450	597058
930	mforex_sell_rank_delta2	numeric	13450	522077
931	mtransferencias_recibidas_rank_delta2	numeric	27158	122854
932	mtransferencias_emitidas_rank_delta2	numeric	13450	228627
933	mextraccion_autoservicio_rank_delta2	numeric	29635	247660
934	mcheques_depositados_rank_delta2	numeric	29635	560245
935	mcheques_emitidos_rank_delta2	numeric	29635	572718
936	mcheques_depositados_rechazados_rank_delta2	numeric	29635	590360
937	mcheques_emitidos_rechazados_rank_delta2	numeric	29635	590708
938	matm_rank_delta2	numeric	29635	290143
939	matm_other_rank_delta2	numeric	29635	413563
940	Master_mfinanciacion_limite_rank_delta2	numeric	83996	1
941	Master_msaldototal_rank_delta2	numeric	83996	275469
942	Master_msaldopesos_rank_delta2	numeric	83996	276719
943	Master_msaldodolares_rank_delta2	numeric	83996	508829
944	Master_mconsumospesos_rank_delta2	numeric	396628	47823
945	Master_mconsumosdolares_rank_delta2	numeric	396628	200971
946	Master_mlimitecompra_rank_delta2	numeric	83996	3
947	Master_madelantopesos_rank_delta2	numeric	396628	224425
948	Master_madelantodolares_rank_delta2	numeric	396628	225909
949	Master_mpagado_rank_delta2	numeric	83996	492729
950	Master_mpagospesos_rank_delta2	numeric	396628	4067
951	Master_mpagosdolares_rank_delta2	numeric	396628	207144
952	Master_mconsumototal_rank_delta2	numeric	396628	47823
953	Master_mpagominimo_rank_delta2	numeric	83996	299333
954	Visa_mfinanciacion_limite_rank_delta2	numeric	46890	3
955	Visa_msaldototal_rank_delta2	numeric	46887	47594
956	Visa_msaldopesos_rank_delta2	numeric	46887	47864
957	Visa_msaldodolares_rank_delta2	numeric	46887	465176
958	Visa_mconsumospesos_rank_delta2	numeric	107495	31645
959	Visa_mconsumosdolares_rank_delta2	numeric	107495	306474
960	Visa_mlimitecompra_rank_delta2	numeric	46887	3
961	Visa_madelantopesos_rank_delta2	numeric	107495	512275
962	Visa_madelantodolares_rank_delta2	numeric	107495	514889
963	Visa_mpagado_rank_delta2	numeric	46887	443886
964	Visa_mpagospesos_rank_delta2	numeric	107495	3605
965	Visa_mpagosdolares_rank_delta2	numeric	107495	434517
966	Visa_mconsumototal_rank_delta2	numeric	107495	31645
967	Visa_mpagominimo_rank_delta2	numeric	46887	62115
968	mpayroll_sobre_edad_rank_delta2	numeric	13455	285792
969	mv_status07_rank_delta2	numeric	13450	575730
970	vm_mfinanciacion_limite_rank_delta2	numeric	13450	24092
971	vm_msaldototal_rank_delta2	numeric	13450	68427
972	vm_msaldopesos_rank_delta2	numeric	13450	68729
973	vm_msaldodolares_rank_delta2	numeric	13450	483880
974	vm_mconsumospesos_rank_delta2	numeric	13450	106981
975	vm_mconsumosdolares_rank_delta2	numeric	13450	391567
976	vm_mlimitecompra_rank_delta2	numeric	13450	23372
977	vm_madelantopesos_rank_delta2	numeric	13450	605512
978	vm_madelantodolares_rank_delta2	numeric	13450	608906
979	vm_mpagado_rank_delta2	numeric	13450	459839
980	vm_mpagospesos_rank_delta2	numeric	13450	78669
981	vm_mpagosdolares_rank_delta2	numeric	13450	516828
982	vm_mconsumototal_rank_delta2	numeric	13450	106981
983	vm_mpagominimo_rank_delta2	numeric	13450	81760
984	active_quarter_tend6	numeric	6628	605356
985	cliente_vip_tend6	numeric	7322	614052
986	internet_tend6	numeric	6628	459384
987	cliente_edad_tend6	numeric	6628	362163
988	cliente_antiguedad_tend6	numeric	6628	0
989	cproductos_tend6	numeric	6628	443329
990	tcuentas_tend6	numeric	6628	611687
991	ccuenta_corriente_tend6	numeric	6628	615913
992	ccaja_ahorro_tend6	numeric	6628	608207
993	cdescubierto_preacordado_tend6	numeric	6628	608458
994	ctarjeta_debito_tend6	numeric	6628	540891
995	ctarjeta_debito_transacciones_tend6	numeric	6628	131697
996	ctarjeta_visa_tend6	numeric	6628	603469
997	ctarjeta_visa_transacciones_tend6	numeric	6628	99348
998	ctarjeta_master_tend6	numeric	6628	603871
999	ctarjeta_master_transacciones_tend6	numeric	6628	368892
1000	cprestamos_personales_tend6	numeric	6628	520606
1001	cprestamos_prendarios_tend6	numeric	6628	611132
1002	cprestamos_hipotecarios_tend6	numeric	6628	612691
1003	cplazo_fijo_tend6	numeric	6628	526634
1004	cinversion1_tend6	numeric	6628	597464
1005	cinversion2_tend6	numeric	6628	606533
1006	cseguro_vida_tend6	numeric	6628	596486
1007	cseguro_auto_tend6	numeric	6628	609797
1008	cseguro_vivienda_tend6	numeric	6628	603411
1009	cseguro_accidentes_personales_tend6	numeric	6628	604327
1010	ccaja_seguridad_tend6	numeric	6628	613142
1011	cpayroll_trx_tend6	numeric	6628	334245
1012	cpayroll2_trx_tend6	numeric	6628	613668
1013	ccuenta_debitos_automaticos_tend6	numeric	6628	438656
1014	ctarjeta_visa_debitos_automaticos_tend6	numeric	6628	303998
1015	ctarjeta_master_debitos_automaticos_tend6	numeric	6628	538577
1016	cpagodeservicios_tend6	numeric	6628	590408
1017	cpagomiscuentas_tend6	numeric	6628	285407
1018	ccajeros_propios_descuentos_tend6	numeric	7180	548093
1019	ctarjeta_visa_descuentos_tend6	numeric	7180	493928
1020	ctarjeta_master_descuentos_tend6	numeric	7180	537712
1021	ccomisiones_mantenimiento_tend6	numeric	6628	512824
1022	ccomisiones_otras_tend6	numeric	7180	78189
1023	cforex_tend6	numeric	6628	477114
1024	cforex_buy_tend6	numeric	6628	589117
1025	cforex_sell_tend6	numeric	6628	489226
1026	ctransferencias_recibidas_tend6	numeric	6638	118388
1027	ctransferencias_emitidas_tend6	numeric	6628	199363
1028	cextraccion_autoservicio_tend6	numeric	6628	210001
1029	ccheques_depositados_tend6	numeric	6628	564018
1030	ccheques_emitidos_tend6	numeric	6628	589811
1031	ccheques_depositados_rechazados_tend6	numeric	6628	609139
1032	ccheques_emitidos_rechazados_tend6	numeric	6628	610672
1033	tcallcenter_tend6	numeric	6628	409991
1034	ccallcenter_transacciones_tend6	numeric	6628	396393
1035	thomebanking_tend6	numeric	6628	424801
1036	chomebanking_transacciones_tend6	numeric	7180	69028
1037	ccajas_transacciones_tend6	numeric	6628	415698
1038	ccajas_consultas_tend6	numeric	6628	500622
1039	ccajas_depositos_tend6	numeric	6628	536848
1040	ccajas_extracciones_tend6	numeric	6628	464001
1041	ccajas_otras_tend6	numeric	6628	562774
1042	catm_trx_tend6	numeric	6628	242341
1043	catm_trx_other_tend6	numeric	6628	360540
1044	ctrx_quarter_tend6	numeric	6628	7011
1045	cmobile_app_trx_tend6	numeric	20556	377058
1046	Master_delinquency_tend6	numeric	70933	540812
1047	Master_status_tend6	numeric	70933	541576
1048	Master_Fvencimiento_tend6	numeric	70933	0
1049	Master_Finiciomora_tend6	numeric	617131	67
1050	Master_fultimo_cierre_tend6	numeric	71324	47102
1051	Master_fechaalta_tend6	numeric	70933	1
1052	Master_cconsumos_tend6	numeric	354991	65011
1053	Master_cadelantosefectivo_tend6	numeric	354991	265128
1054	Visa_delinquency_tend6	numeric	33076	557873
1055	Visa_status_tend6	numeric	33076	577708
1056	Visa_Fvencimiento_tend6	numeric	33076	0
1057	Visa_Finiciomora_tend6	numeric	608558	5175
1058	Visa_fultimo_cierre_tend6	numeric	33336	50537
1059	Visa_fechaalta_tend6	numeric	33076	0
1060	Visa_cconsumos_tend6	numeric	84777	59818
