pos	campo	tipo	nulos	ceros
552	ccajas_consultas_tend6	numeric	6628	500622
553	ccajas_depositos_tend6	numeric	6628	536848
554	ccajas_extracciones_tend6	numeric	6628	464001
555	ccajas_otras_tend6	numeric	6628	562774
556	catm_trx_tend6	numeric	6628	242341
557	matm_tend6	numeric	6628	232462
558	catm_trx_other_tend6	numeric	6628	360540
559	matm_other_tend6	numeric	6628	352924
560	ctrx_quarter_tend6	numeric	6628	7011
561	cmobile_app_trx_tend6	numeric	20556	377058
562	Master_delinquency_tend6	numeric	70933	540812
563	Master_mfinanciacion_limite_tend6	numeric	70933	55
564	Master_Fvencimiento_tend6	numeric	70933	0
565	Master_msaldototal_tend6	numeric	70933	264660
566	Master_msaldopesos_tend6	numeric	70933	265863
567	Master_mconsumospesos_tend6	numeric	354991	43536
568	Master_mconsumosdolares_tend6	numeric	354991	227624
569	Master_mlimitecompra_tend6	numeric	70933	0
570	Master_fultimo_cierre_tend6	numeric	71324	47102
571	Master_mpagado_tend6	numeric	70933	473984
572	Master_mpagospesos_tend6	numeric	354991	3042
573	Master_mpagosdolares_tend6	numeric	354991	235480
574	Master_cconsumos_tend6	numeric	354991	65011
575	Master_mpagominimo_tend6	numeric	70933	283450
576	Visa_delinquency_tend6	numeric	33076	557873
577	Visa_mfinanciacion_limite_tend6	numeric	33152	62
578	Visa_Fvencimiento_tend6	numeric	33076	0
579	Visa_Finiciomora_tend6	numeric	608558	5175
580	Visa_msaldototal_tend6	numeric	33076	45408
581	Visa_msaldopesos_tend6	numeric	33076	45599
582	Visa_msaldodolares_tend6	numeric	33076	433442
583	Visa_mconsumospesos_tend6	numeric	84777	22529
584	Visa_mconsumosdolares_tend6	numeric	84777	277852
585	Visa_mlimitecompra_tend6	numeric	33076	0
586	Visa_fultimo_cierre_tend6	numeric	33336	50537
587	Visa_mpagado_tend6	numeric	33076	354699
588	Visa_mpagospesos_tend6	numeric	84777	2372
589	Visa_mpagosdolares_tend6	numeric	84777	412646
590	Visa_fechaalta_tend6	numeric	33076	0
591	Visa_cconsumos_tend6	numeric	84777	59818
592	Visa_mpagominimo_tend6	numeric	33076	54636
593	ctrx_quarter_normalizado_tend6	numeric	6628	6793
594	mpayroll_sobre_edad_tend6	numeric	6628	276358
595	vm_status01_tend6	numeric	29032	578195
596	vm_status03_tend6	numeric	6628	598640
597	vm_status04_tend6	numeric	6628	595241
598	vm_status05_tend6	numeric	6628	595232
599	vm_status06_tend6	numeric	6628	599658
600	vm_mfinanciacion_limite_tend6	numeric	6628	21006
601	vm_Fvencimiento_tend6	numeric	29032	4
602	vm_Finiciomora_tend6	numeric	605903	5129
603	vm_msaldototal_tend6	numeric	6628	62961
604	vm_msaldopesos_tend6	numeric	6628	63177
605	vm_msaldodolares_tend6	numeric	6628	444488
606	vm_mconsumospesos_tend6	numeric	6628	88872
607	vm_mconsumosdolares_tend6	numeric	6628	347467
608	vm_mlimitecompra_tend6	numeric	6628	19920
609	vm_fultimo_cierre_tend6	numeric	29280	49997
610	vm_mpagado_tend6	numeric	6628	364430
611	vm_mpagospesos_tend6	numeric	6628	71404
612	vm_fechaalta_tend6	numeric	29032	0
613	vm_cconsumos_tend6	numeric	6628	120888
614	vm_mpagominimo_tend6	numeric	6628	71944
615	vmr_Master_mlimitecompra_tend6	numeric	70933	345148
616	vmr_Visa_mlimitecompra_tend6	numeric	33076	388751
617	vmr_msaldototal_tend6	numeric	6628	64944
618	vmr_msaldopesos_tend6	numeric	6628	65264
619	vmr_msaldopesos2_tend6	numeric	6630	69792
620	vmr_msaldodolares2_tend6	numeric	6628	444534
621	vmr_mconsumospesos_tend6	numeric	6628	90343
622	vmr_mconsumosdolares_tend6	numeric	6628	349559
623	vmr_mpagado_tend6	numeric	6628	364706
624	vmr_mpagospesos_tend6	numeric	6628	72356
625	vmr_mpagosdolares_tend6	numeric	6628	479013
626	vmr_mpagominimo_tend6	numeric	6628	73687
627	rf_001_018	integer	0	456857
628	rf_001_014	integer	0	598693
629	rf_001_020	integer	0	619061
630	rf_001_013	integer	0	597536
631	rf_002_021	integer	0	305060
632	rf_002_017	integer	0	581357
633	rf_002_014	integer	0	615101
634	rf_003_015	integer	0	191861
635	rf_003_016	integer	0	588354
636	rf_003_017	integer	0	598892
637	rf_003_018	integer	0	618527
638	rf_003_009	integer	0	617167
639	rf_004_015	integer	0	360559
640	rf_004_014	integer	0	431681
641	rf_004_019	integer	0	590450
642	rf_004_017	integer	0	592053
643	rf_005_026	integer	0	393424
644	rf_005_019	integer	0	594990
645	rf_005_015	integer	0	613787
646	rf_006_025	integer	0	312828
647	rf_006_021	integer	0	596095
648	rf_006_023	integer	0	593019
649	rf_006_015	integer	0	589665
650	rf_007_025	integer	0	228549
651	rf_007_016	integer	0	600328
652	rf_008_016	integer	0	398704
653	rf_008_013	integer	0	501046
654	rf_008_017	integer	0	596709
655	rf_008_019	integer	0	591814
656	rf_009_024	integer	0	356568
657	rf_009_023	integer	0	446422
658	rf_009_022	integer	0	606320
659	rf_009_017	integer	0	607471
660	rf_010_022	integer	0	314804
661	rf_010_019	integer	0	583851
662	rf_010_013	integer	0	605620
663	rf_011_018	integer	0	179901
664	rf_011_022	integer	0	601952
665	rf_011_015	integer	0	591255
666	rf_011_019	integer	0	613014
667	rf_011_014	integer	0	616307
668	rf_012_018	integer	0	486893
669	rf_012_022	integer	0	577378
670	rf_013_027	integer	0	380833
671	rf_013_026	integer	0	518060
672	rf_013_015	integer	0	590169
673	rf_014_021	integer	0	457234
674	rf_014_019	integer	0	593680
675	rf_014_010	integer	0	616280
676	rf_015_019	integer	0	338978
677	rf_015_017	integer	0	565076
678	rf_015_013	integer	0	589706
679	rf_016_027	integer	0	386312
680	rf_016_021	integer	0	526500
681	rf_016_025	integer	0	517259
682	rf_016_022	integer	0	614632
683	rf_016_017	integer	0	585640
684	rf_017_021	integer	0	503968
685	rf_017_025	integer	0	499808
686	rf_017_017	integer	0	609075
687	rf_018_026	integer	0	247347
688	rf_018_023	integer	0	533977
689	rf_018_019	integer	0	582252
690	rf_018_022	integer	0	610791
691	rf_019_017	integer	0	582399
692	rf_019_027	integer	0	608310
693	rf_019_024	integer	0	607960
694	rf_019_023	integer	0	608779
695	rf_019_016	integer	0	618669
696	rf_020_028	integer	0	393292
697	rf_020_015	integer	0	603478
698	azar	numeric	329102	0
699	fold_train	integer	0	329102
700	fold_validate	integer	0	458169
701	fold_test	integer	0	457907
