pos	campo	tipo	nulos	ceros
536	mcomisiones_otras_rank_delta1	numeric	1013303	76982
537	mforex_buy_rank_delta1	numeric	187052	4533742
538	mforex_sell_rank_delta1	numeric	187052	3796112
539	mtransferencias_recibidas_rank_delta1	numeric	815801	897501
540	mtransferencias_emitidas_rank_delta1	numeric	187052	1952307
541	mextraccion_autoservicio_rank_delta1	numeric	490164	1796201
542	mcheques_depositados_rank_delta1	numeric	490164	4119462
543	mcheques_emitidos_rank_delta1	numeric	490164	4231087
544	mcheques_depositados_rechazados_rank_delta1	numeric	490164	4376407
545	mcheques_emitidos_rechazados_rank_delta1	numeric	490164	4382582
546	matm_rank_delta1	numeric	490164	2111566
547	matm_other_rank_delta1	numeric	490164	2963379
548	Master_mfinanciacion_limite_rank_delta1	numeric	717508	1038
549	Master_msaldototal_rank_delta1	numeric	717508	2172618
550	Master_msaldopesos_rank_delta1	numeric	717508	2186519
551	Master_msaldodolares_rank_delta1	numeric	717508	3921341
552	Master_mconsumospesos_rank_delta1	numeric	3090601	353855
553	Master_mconsumosdolares_rank_delta1	numeric	3090601	1577981
554	Master_mlimitecompra_rank_delta1	numeric	717508	28
555	Master_madelantopesos_rank_delta1	numeric	3090601	1787756
556	Master_madelantodolares_rank_delta1	numeric	3090601	1801941
557	Master_mpagado_rank_delta1	numeric	717508	3798211
558	Master_mpagospesos_rank_delta1	numeric	3090601	26703
559	Master_mpagosdolares_rank_delta1	numeric	3090601	1627799
560	Master_mconsumototal_rank_delta1	numeric	3090601	353855
561	Master_mpagominimo_rank_delta1	numeric	717508	2372395
562	Visa_mfinanciacion_limite_rank_delta1	numeric	636300	1020
563	Visa_msaldototal_rank_delta1	numeric	393817	389404
564	Visa_msaldopesos_rank_delta1	numeric	393817	392250
565	Visa_msaldodolares_rank_delta1	numeric	393817	3568534
566	Visa_mconsumospesos_rank_delta1	numeric	850241	225618
567	Visa_mconsumosdolares_rank_delta1	numeric	850241	2125278
568	Visa_mlimitecompra_rank_delta1	numeric	393817	28
569	Visa_madelantopesos_rank_delta1	numeric	850241	4014697
570	Visa_madelantodolares_rank_delta1	numeric	850241	4040274
571	Visa_mpagado_rank_delta1	numeric	393817	3387020
572	Visa_mpagospesos_rank_delta1	numeric	850241	31767
573	Visa_mpagosdolares_rank_delta1	numeric	850241	3354701
574	Visa_mconsumototal_rank_delta1	numeric	850241	225618
575	Visa_mpagominimo_rank_delta1	numeric	393817	520259
576	mpayroll_sobre_edad_rank_delta1	numeric	187083	2244893
577	mv_status07_rank_delta1	numeric	187052	4505361
578	vm_mfinanciacion_limite_rank_delta1	numeric	187052	166843
579	vm_msaldototal_rank_delta1	numeric	187052	520126
580	vm_msaldopesos_rank_delta1	numeric	187052	523216
581	vm_msaldodolares_rank_delta1	numeric	187052	3658601
582	vm_mconsumospesos_rank_delta1	numeric	187052	773688
583	vm_mconsumosdolares_rank_delta1	numeric	187052	2727126
584	vm_mlimitecompra_rank_delta1	numeric	187052	159018
585	vm_madelantopesos_rank_delta1	numeric	187052	4671075
586	vm_madelantodolares_rank_delta1	numeric	187052	4703232
587	vm_mpagado_rank_delta1	numeric	187052	3462659
588	vm_mpagospesos_rank_delta1	numeric	187052	602490
589	vm_mpagosdolares_rank_delta1	numeric	187052	3921779
590	vm_mconsumototal_rank_delta1	numeric	187052	773688
591	vm_mpagominimo_rank_delta1	numeric	187052	633329
592	active_quarter_lag2	integer	523952	57633
593	cliente_vip_lag2	integer	514444	4358942
594	internet_lag2	integer	371844	1944920
595	cliente_edad_lag2	integer	371844	86
596	cliente_antiguedad_lag2	integer	371844	0
597	cproductos_lag2	integer	371844	0
598	tcuentas_lag2	integer	371844	0
599	ccuenta_corriente_lag2	integer	371844	0
600	ccaja_ahorro_lag2	integer	371844	0
601	cdescubierto_preacordado_lag2	integer	371844	160710
602	ctarjeta_debito_lag2	integer	371844	2138
603	ctarjeta_debito_transacciones_lag2	integer	523952	1425174
604	ctarjeta_visa_lag2	integer	371844	193481
605	ctarjeta_visa_transacciones_lag2	integer	523952	642454
606	ctarjeta_master_lag2	integer	371844	506514
607	ctarjeta_master_transacciones_lag2	integer	523952	2771510
608	cprestamos_personales_lag2	integer	371844	3332746
609	cprestamos_prendarios_lag2	integer	371844	4466542
610	cprestamos_hipotecarios_lag2	integer	371844	4463803
611	cplazo_fijo_lag2	integer	371844	3975824
612	cinversion1_lag2	integer	371844	4356268
613	cinversion2_lag2	integer	371844	4359528
614	cseguro_vida_lag2	integer	371844	3847541
615	cseguro_auto_lag2	integer	371844	4411925
616	cseguro_vivienda_lag2	integer	371844	3914968
617	cseguro_accidentes_personales_lag2	integer	371844	3765969
618	ccaja_seguridad_lag2	integer	371844	4202112
619	cpayroll_trx_lag2	integer	371844	2188217
620	cpayroll2_trx_lag2	integer	371844	4513080
621	ccuenta_debitos_automaticos_lag2	integer	371844	2350181
622	ctarjeta_visa_debitos_automaticos_lag2	integer	624138	1521131
623	ctarjeta_master_debitos_automaticos_lag2	integer	371844	3770739
624	cpagodeservicios_lag2	integer	371844	4345449
625	cpagomiscuentas_lag2	integer	371844	2401792
626	ccajeros_propios_descuentos_lag2	integer	507159	4222166
627	ctarjeta_visa_descuentos_lag2	integer	507159	4111884
628	ctarjeta_master_descuentos_lag2	integer	507159	4248039
629	ccomisiones_mantenimiento_lag2	integer	371844	3086781
630	ccomisiones_otras_lag2	integer	785751	113089
631	cforex_lag2	integer	371844	3781174
632	cforex_buy_lag2	integer	371844	4409817
633	cforex_sell_lag2	integer	371844	3866944
634	ctransferencias_recibidas_lag2	integer	997264	1180454
635	ctransferencias_emitidas_lag2	integer	371844	2218040
636	cextraccion_autoservicio_lag2	integer	523952	2098599
637	ccheques_depositados_lag2	integer	523952	4164843
638	ccheques_emitidos_lag2	integer	523952	4227920
639	ccheques_depositados_rechazados_lag2	integer	523952	4354399
640	ccheques_emitidos_rechazados_lag2	integer	523952	4357460
641	tcallcenter_lag2	integer	523952	3799656
642	ccallcenter_transacciones_lag2	integer	523952	3799656
643	thomebanking_lag2	integer	523952	1045930
644	chomebanking_transacciones_lag2	integer	659267	1001360
645	ccajas_transacciones_lag2	integer	523952	3574199
646	ccajas_consultas_lag2	integer	523952	4048916
647	ccajas_depositos_lag2	integer	523952	4089905
648	ccajas_extracciones_lag2	integer	523952	3860488
649	ccajas_otras_lag2	integer	523952	4239865
650	catm_trx_lag2	integer	523952	2473328
651	catm_trx_other_lag2	integer	523952	3267162
652	ctrx_quarter_lag2	integer	523952	36734
653	cmobile_app_trx_lag2	integer	1277289	1285007
654	Master_delinquency_lag2	integer	866577	4007040
655	Master_status_lag2	integer	866577	4013542
656	Master_Fvencimiento_lag2	integer	866577	0
657	Master_Finiciomora_lag2	integer	4873617	41
658	Master_fultimo_cierre_lag2	integer	869203	300798
659	Master_fechaalta_lag2	integer	866577	0
660	Master_cconsumos_lag2	integer	3084204	520925
661	Master_cadelantosefectivo_lag2	integer	3084204	1797705
662	Visa_delinquency_lag2	integer	551703	4281239
663	Visa_status_lag2	integer	551703	4325589
664	Visa_Fvencimiento_lag2	integer	551703	0
665	Visa_Finiciomora_lag2	integer	4832942	31688
666	Visa_fultimo_cierre_lag2	integer	553416	304789
667	Visa_fechaalta_lag2	integer	551703	0
668	Visa_cconsumos_lag2	integer	970843	331553
669	Visa_cadelantosefectivo_lag2	integer	970843	3901737
670	ctrx_quarter_normalizado_lag2	integer	523952	36734
671	vm_status01_lag2	integer	526151	4346391
672	vm_status02_lag2	integer	892129	3985204
673	vm_status03_lag2	integer	371844	3985204
674	vm_status04_lag2	integer	371844	3985204
675	vm_status05_lag2	integer	371844	3985204
676	vm_status06_lag2	integer	371844	4349863
677	vm_Fvencimiento_lag2	integer	526151	0
678	vm_Finiciomora_lag2	integer	4821673	31729
679	vm_fultimo_cierre_lag2	integer	527782	273591
680	vm_fechaalta_lag2	integer	526151	0
681	vm_cconsumos_lag2	integer	371844	841509
682	vm_cadelantosefectivo_lag2	integer	371844	4495450
683	vmr_Master_mlimitecompra_lag2	numeric	866577	0
684	vmr_Visa_mlimitecompra_lag2	numeric	551703	0
685	vmr_msaldototal_lag2	numeric	371844	541147
686	vmr_msaldopesos_lag2	numeric	371844	544644
687	vmr_msaldopesos2_lag2	numeric	371860	544644
688	vmr_msaldodolares_lag2	numeric	371844	3709517
689	vmr_msaldodolares2_lag2	numeric	371866	3709517
690	vmr_mconsumospesos_lag2	numeric	371844	841665
691	vmr_mconsumosdolares_lag2	numeric	371844	2777204
692	vmr_madelantopesos_lag2	numeric	371844	4495450
693	vmr_madelantodolares_lag2	numeric	371844	4519403
694	vmr_mpagado_lag2	numeric	371844	3698168
695	vmr_mpagospesos_lag2	numeric	371844	651890
696	vmr_mpagosdolares_lag2	numeric	371844	3951567
697	vmr_mconsumototal_lag2	numeric	371844	841665
698	vmr_mpagominimo_lag2	numeric	371844	737147
699	mrentabilidad_rank_lag2	numeric	785751	11153
700	mrentabilidad_annual_rank_lag2	numeric	785751	9595
701	mcomisiones_rank_lag2	numeric	785751	113633
702	mactivos_margen_rank_lag2	numeric	785751	186649
703	mpasivos_margen_rank_lag2	numeric	785751	47934
704	mcuenta_corriente_adicional_rank_lag2	numeric	371844	4518326
705	mcuenta_corriente_rank_lag2	numeric	371844	2254208
706	mcaja_ahorro_rank_lag2	numeric	371844	288642
707	mcaja_ahorro_adicional_rank_lag2	numeric	371844	4415609
708	mcaja_ahorro_dolares_rank_lag2	numeric	371844	1926361
709	mcuentas_saldo_rank_lag2	numeric	523952	29382
710	mautoservicio_rank_lag2	numeric	523952	1425219
711	mtarjeta_visa_consumo_rank_lag2	numeric	523952	642454
712	mtarjeta_master_consumo_rank_lag2	numeric	523952	2771510
713	mprestamos_personales_rank_lag2	numeric	371844	3332746
714	mprestamos_prendarios_rank_lag2	numeric	371844	4466984
715	mprestamos_hipotecarios_rank_lag2	numeric	371844	4463803
716	mplazo_fijo_dolares_rank_lag2	numeric	371844	3985223
717	mplazo_fijo_pesos_rank_lag2	numeric	371844	4500713
718	minversion1_pesos_rank_lag2	numeric	371844	4370586
719	minversion1_dolares_rank_lag2	numeric	371844	4496096
720	minversion2_rank_lag2	numeric	371844	4359760
721	mpayroll_rank_lag2	numeric	371844	2203254
722	mpayroll2_rank_lag2	numeric	371844	4513085
723	mcuenta_debitos_automaticos_rank_lag2	numeric	371844	2350181
724	mttarjeta_visa_debitos_automaticos_rank_lag2	numeric	497654	1562724
725	mttarjeta_master_debitos_automaticos_rank_lag2	numeric	371844	3770739
726	mpagodeservicios_rank_lag2	numeric	371844	4345519
727	mpagomiscuentas_rank_lag2	numeric	371844	2401858
728	mcajeros_propios_descuentos_rank_lag2	numeric	507159	4245579
729	mtarjeta_visa_descuentos_rank_lag2	numeric	586283	4126097
730	mtarjeta_master_descuentos_rank_lag2	numeric	575134	4262816
731	mcomisiones_mantenimiento_rank_lag2	numeric	371844	3101257
732	mcomisiones_otras_rank_lag2	numeric	785751	113228
733	mforex_buy_rank_lag2	numeric	371844	4409817
734	mforex_sell_rank_lag2	numeric	371844	3866944
735	mtransferencias_recibidas_rank_lag2	numeric	997264	1180454
736	mtransferencias_emitidas_rank_lag2	numeric	371844	2222482
737	mextraccion_autoservicio_rank_lag2	numeric	523952	2098599
738	mcheques_depositados_rank_lag2	numeric	523952	4164843
739	mcheques_emitidos_rank_lag2	numeric	523952	4227920
740	mcheques_depositados_rechazados_rank_lag2	numeric	523952	4354399
741	mcheques_emitidos_rechazados_rank_lag2	numeric	523952	4357460
742	matm_rank_lag2	numeric	523952	2473328
743	matm_other_rank_lag2	numeric	523952	3267162
744	Master_mfinanciacion_limite_rank_lag2	numeric	866577	2990
745	Master_msaldototal_rank_lag2	numeric	866577	2197715
746	Master_msaldopesos_rank_lag2	numeric	866577	2211504
747	Master_msaldodolares_rank_lag2	numeric	866577	3830392
748	Master_mconsumospesos_rank_lag2	numeric	3084204	520942
749	Master_mconsumosdolares_rank_lag2	numeric	3084204	1634588
750	Master_mlimitecompra_rank_lag2	numeric	866577	0
751	Master_madelantopesos_rank_lag2	numeric	3084204	1797705
752	Master_madelantodolares_rank_lag2	numeric	3084204	1808484
753	Master_mpagado_rank_lag2	numeric	866577	3757752
754	Master_mpagospesos_rank_lag2	numeric	3084204	169613
755	Master_mpagosdolares_rank_lag2	numeric	3084204	1681661
756	Master_mconsumototal_rank_lag2	numeric	3084204	520942
757	Master_mpagominimo_rank_lag2	numeric	866577	2454498
758	Visa_mfinanciacion_limite_rank_lag2	numeric	673135	3547
759	Visa_msaldototal_rank_lag2	numeric	551703	425901
760	Visa_msaldopesos_rank_lag2	numeric	551703	429191
761	Visa_msaldodolares_rank_lag2	numeric	551703	3635674
762	Visa_mconsumospesos_rank_lag2	numeric	970843	331749
763	Visa_mconsumosdolares_rank_lag2	numeric	970843	2227953
764	Visa_mlimitecompra_rank_lag2	numeric	551703	0
765	Visa_madelantopesos_rank_lag2	numeric	970843	3901737
766	Visa_madelantodolares_rank_lag2	numeric	970843	3920561
767	Visa_mpagado_rank_lag2	numeric	551703	3642006
768	Visa_mpagospesos_rank_lag2	numeric	970843	128141
769	Visa_mpagosdolares_rank_lag2	numeric	970843	3430660
770	Visa_mconsumototal_rank_lag2	numeric	970843	331749
771	Visa_mpagominimo_rank_lag2	numeric	551703	679230
772	mpayroll_sobre_edad_rank_lag2	numeric	371875	2203254
773	mv_status07_rank_lag2	numeric	371844	4350455
774	vm_mfinanciacion_limite_rank_lag2	numeric	371844	170308
775	vm_msaldototal_rank_lag2	numeric	371844	541147
776	vm_msaldopesos_rank_lag2	numeric	371844	544644
777	vm_msaldodolares_rank_lag2	numeric	371844	3709517
778	vm_mconsumospesos_rank_lag2	numeric	371844	841665
779	vm_mconsumosdolares_rank_lag2	numeric	371844	2777204
780	vm_mlimitecompra_rank_lag2	numeric	371844	154307
781	vm_madelantopesos_rank_lag2	numeric	371844	4495450
782	vm_madelantodolares_rank_lag2	numeric	371844	4519403
783	vm_mpagado_rank_lag2	numeric	371844	3698168
784	vm_mpagospesos_rank_lag2	numeric	371844	651890
785	vm_mpagosdolares_rank_lag2	numeric	371844	3951567
786	vm_mconsumototal_rank_lag2	numeric	371844	841665
787	vm_mpagominimo_rank_lag2	numeric	371844	737147
788	active_quarter_delta2	integer	672551	4192976
789	cliente_vip_delta2	integer	651483	4239457
790	internet_delta2	integer	371844	3778074
791	cliente_edad_delta2	integer	371844	3769680
792	cliente_antiguedad_delta2	integer	371844	7
793	cproductos_delta2	integer	371844	3909644
794	tcuentas_delta2	integer	371844	4511454
795	ccuenta_corriente_delta2	integer	371844	4520933
796	ccaja_ahorro_delta2	integer	371844	4497758
797	cdescubierto_preacordado_delta2	integer	371844	4502356
798	ctarjeta_debito_delta2	integer	371844	4241982
799	ctarjeta_debito_transacciones_delta2	integer	672551	1353414
800	ctarjeta_visa_delta2	integer	371844	4490310
801	ctarjeta_visa_transacciones_delta2	integer	672551	1131662
802	ctarjeta_master_delta2	integer	371844	4489571
803	ctarjeta_master_transacciones_delta2	integer	672551	2967167
804	cprestamos_personales_delta2	integer	371844	4133237
805	cprestamos_prendarios_delta2	integer	371844	4504360
806	cprestamos_hipotecarios_delta2	integer	371844	4508661
807	cplazo_fijo_delta2	integer	371844	4159172
808	cinversion1_delta2	integer	371844	4446765
809	cinversion2_delta2	integer	371844	4477038
810	cseguro_vida_delta2	integer	371844	4448474
811	cseguro_auto_delta2	integer	371844	4504712
812	cseguro_vivienda_delta2	integer	371844	4484157
813	cseguro_accidentes_personales_delta2	integer	371844	4485622
814	ccaja_seguridad_delta2	integer	371844	4511478
815	cpayroll_trx_delta2	integer	371844	3332569
816	cpayroll2_trx_delta2	integer	371844	4512377
817	ccuenta_debitos_automaticos_delta2	integer	371844	3804350
818	ctarjeta_visa_debitos_automaticos_delta2	integer	873700	2801857
819	ctarjeta_master_debitos_automaticos_delta2	integer	371844	4178323
820	cpagodeservicios_delta2	integer	371844	4346215
821	cpagomiscuentas_delta2	integer	371844	2744158
822	ccajeros_propios_descuentos_delta2	integer	638573	4025387
823	ctarjeta_visa_descuentos_delta2	integer	638573	3840245
824	ctarjeta_master_descuentos_delta2	integer	638573	4021042
825	ccomisiones_mantenimiento_delta2	integer	371844	4178305
826	ccomisiones_otras_delta2	integer	1190854	1515947
827	cforex_delta2	integer	371844	3737177
828	cforex_buy_delta2	integer	371844	4364364
829	cforex_sell_delta2	integer	371844	3829931
830	ctransferencias_recibidas_delta2	integer	997264	1511233
831	ctransferencias_emitidas_delta2	integer	371844	2286671
832	cextraccion_autoservicio_delta2	integer	672551	1956311
833	ccheques_depositados_delta2	integer	672551	3980062
834	ccheques_emitidos_delta2	integer	672551	4076680
835	ccheques_depositados_rechazados_delta2	integer	672551	4195749
836	ccheques_emitidos_rechazados_delta2	integer	672551	4201424
837	tcallcenter_delta2	integer	672551	3502281
838	ccallcenter_transacciones_delta2	integer	672551	3350947
839	thomebanking_delta2	integer	672551	3608188
840	chomebanking_transacciones_delta2	integer	939279	834926
841	ccajas_transacciones_delta2	integer	672551	3427808
842	ccajas_consultas_delta2	integer	672551	3738407
843	ccajas_depositos_delta2	integer	672551	3842741
844	ccajas_extracciones_delta2	integer	672551	3535618
845	ccajas_otras_delta2	integer	672551	4047823
846	catm_trx_delta2	integer	672551	2231387
847	catm_trx_other_delta2	integer	672551	2965342
848	ctrx_quarter_delta2	integer	672551	163162
849	cmobile_app_trx_delta2	integer	1425882	2150845
850	Master_delinquency_delta2	integer	886630	3978552
851	Master_status_delta2	integer	886630	3990671
852	Master_Fvencimiento_delta2	integer	886630	7
853	Master_Finiciomora_delta2	integer	4889562	129
854	Master_fultimo_cierre_delta2	integer	889261	52
855	Master_fechaalta_delta2	integer	886630	0
856	Master_cconsumos_delta2	integer	3217463	682398
857	Master_cadelantosefectivo_delta2	integer	3217463	1662846
858	Visa_delinquency_delta2	integer	574060	4218490
859	Visa_status_delta2	integer	574060	4299540
860	Visa_Fvencimiento_delta2	integer	574060	13
861	Visa_Finiciomora_delta2	integer	4884769	2116
862	Visa_fultimo_cierre_delta2	integer	575781	62
863	Visa_fechaalta_delta2	integer	574060	0
864	Visa_cconsumos_delta2	integer	1024829	962361
865	Visa_cadelantosefectivo_delta2	integer	1024829	3842847
866	ctrx_quarter_normalizado_delta2	integer	672551	162419
867	vm_status01_delta2	integer	545296	4318078
868	vm_status02_delta2	integer	915131	3958484
869	vm_status03_delta2	integer	371844	4467972
870	vm_status04_delta2	integer	371844	4455037
871	vm_status05_delta2	integer	371844	4454948
872	vm_status06_delta2	integer	371844	4473177
873	vm_Fvencimiento_delta2	integer	545296	699
874	vm_Finiciomora_delta2	integer	4880698	2282
875	vm_fultimo_cierre_delta2	integer	546944	64
876	vm_fechaalta_delta2	integer	545296	3
877	vm_cconsumos_delta2	integer	371844	1438769
878	vm_cadelantosefectivo_delta2	integer	371844	4488804
879	vmr_Master_mlimitecompra_delta2	numeric	886630	3407226
880	vmr_Visa_mlimitecompra_delta2	numeric	574060	3713593
881	vmr_msaldototal_delta2	numeric	371844	553838
882	vmr_msaldopesos_delta2	numeric	371844	558057
883	vmr_msaldopesos2_delta2	numeric	371873	607930
884	vmr_msaldodolares_delta2	numeric	371844	3483972
885	vmr_msaldodolares2_delta2	numeric	371885	3484486
886	vmr_mconsumospesos_delta2	numeric	371844	803794
887	vmr_mconsumosdolares_delta2	numeric	371844	2629538
888	vmr_madelantopesos_delta2	numeric	371844	4487434
889	vmr_madelantodolares_delta2	numeric	371844	4518416
890	vmr_mpagado_delta2	numeric	371844	3342905
891	vmr_mpagospesos_delta2	numeric	371844	604150
892	vmr_mpagosdolares_delta2	numeric	371844	3812669
893	vmr_mconsumototal_delta2	numeric	371844	803794
894	vmr_mpagominimo_delta2	numeric	371844	679054
895	mrentabilidad_rank_delta2	numeric	1190854	5366
896	mrentabilidad_annual_rank_delta2	numeric	1190854	4484
897	mcomisiones_rank_delta2	numeric	1190854	64354
898	mactivos_margen_rank_delta2	numeric	1190854	119914
899	mpasivos_margen_rank_delta2	numeric	1190854	28951
900	mcuenta_corriente_adicional_rank_delta2	numeric	371844	4518447
901	mcuenta_corriente_rank_delta2	numeric	371844	1812283
902	mcaja_ahorro_rank_delta2	numeric	371844	186042
903	mcaja_ahorro_adicional_rank_delta2	numeric	371844	4409905
904	mcaja_ahorro_dolares_rank_delta2	numeric	371844	1826207
905	mcuentas_saldo_rank_delta2	numeric	672551	17584
906	mautoservicio_rank_delta2	numeric	672551	1096237
907	mtarjeta_visa_consumo_rank_delta2	numeric	672551	546333
908	mtarjeta_master_consumo_rank_delta2	numeric	672551	2524877
909	mprestamos_personales_rank_delta2	numeric	371844	3287710
910	mprestamos_prendarios_rank_delta2	numeric	371844	4463281
911	mprestamos_hipotecarios_rank_delta2	numeric	371844	4461778
912	mplazo_fijo_dolares_rank_delta2	numeric	371844	3862585
913	mplazo_fijo_pesos_rank_delta2	numeric	371844	4495074
914	minversion1_pesos_rank_delta2	numeric	371844	4345504
915	minversion1_dolares_rank_delta2	numeric	371844	4495059
916	minversion2_rank_delta2	numeric	371844	4352015
917	mpayroll_rank_delta2	numeric	371844	2141216
918	mpayroll2_rank_delta2	numeric	371844	4509868
919	mcuenta_debitos_automaticos_rank_delta2	numeric	371844	2242151
920	mttarjeta_visa_debitos_automaticos_rank_delta2	numeric	622121	1418898
921	mttarjeta_master_debitos_automaticos_rank_delta2	numeric	371844	3715703
922	mpagodeservicios_rank_delta2	numeric	371844	4309263
923	mpagomiscuentas_rank_delta2	numeric	371844	2163646
924	mcajeros_propios_descuentos_rank_delta2	numeric	638573	4046803
925	mtarjeta_visa_descuentos_rank_delta2	numeric	777994	3833034
926	mtarjeta_master_descuentos_rank_delta2	numeric	769182	4033914
927	mcomisiones_mantenimiento_rank_delta2	numeric	371844	2962118
928	mcomisiones_otras_rank_delta2	numeric	1190854	64168
929	mforex_buy_rank_delta2	numeric	371844	4351193
930	mforex_sell_rank_delta2	numeric	371844	3569117
931	mtransferencias_recibidas_rank_delta2	numeric	997264	821182
932	mtransferencias_emitidas_rank_delta2	numeric	371844	1839654
933	mextraccion_autoservicio_rank_delta2	numeric	672551	1681021
934	mcheques_depositados_rank_delta2	numeric	672551	3943432
935	mcheques_emitidos_rank_delta2	numeric	672551	4050624
936	mcheques_depositados_rechazados_rank_delta2	numeric	672551	4194900
937	mcheques_emitidos_rechazados_rank_delta2	numeric	672551	4200565
938	matm_rank_delta2	numeric	672551	1984516
939	matm_other_rank_delta2	numeric	672551	2813036
940	Master_mfinanciacion_limite_rank_delta2	numeric	886630	15
941	Master_msaldototal_rank_delta2	numeric	886630	2045253
942	Master_msaldopesos_rank_delta2	numeric	886630	2058320
943	Master_msaldodolares_rank_delta2	numeric	886630	3752931
944	Master_mconsumospesos_rank_delta2	numeric	3217463	313095
945	Master_mconsumosdolares_rank_delta2	numeric	3217463	1459715
946	Master_mlimitecompra_rank_delta2	numeric	886630	26
947	Master_madelantopesos_rank_delta2	numeric	3217463	1661130
948	Master_madelantodolares_rank_delta2	numeric	3217463	1675084
949	Master_mpagado_rank_delta2	numeric	886630	3636880
950	Master_mpagospesos_rank_delta2	numeric	3217463	28314
951	Master_mpagosdolares_rank_delta2	numeric	3217463	1509144
952	Master_mconsumototal_rank_delta2	numeric	3217463	313095
953	Master_mpagominimo_rank_delta2	numeric	886630	2231258
954	Visa_mfinanciacion_limite_rank_delta2	numeric	814435	27
955	Visa_msaldototal_rank_delta2	numeric	574060	351960
956	Visa_msaldopesos_rank_delta2	numeric	574060	354535
957	Visa_msaldodolares_rank_delta2	numeric	574060	3396226
958	Visa_mconsumospesos_rank_delta2	numeric	1024829	199796
959	Visa_mconsumosdolares_rank_delta2	numeric	1024829	1986985
960	Visa_mlimitecompra_rank_delta2	numeric	574060	27
961	Visa_madelantopesos_rank_delta2	numeric	1024829	3840112
962	Visa_madelantodolares_rank_delta2	numeric	1024829	3865702
963	Visa_mpagado_rank_delta2	numeric	574060	3268293
964	Visa_mpagospesos_rank_delta2	numeric	1024829	25398
965	Visa_mpagosdolares_rank_delta2	numeric	1024829	3190101
966	Visa_mconsumototal_rank_delta2	numeric	1024829	199796
967	Visa_mpagominimo_rank_delta2	numeric	574060	461463
968	mpayroll_sobre_edad_rank_delta2	numeric	371875	2141216
969	mv_status07_rank_delta2	numeric	371844	4325220
970	vm_mfinanciacion_limite_rank_delta2	numeric	371844	155124
971	vm_msaldototal_rank_delta2	numeric	371844	475751
972	vm_msaldopesos_rank_delta2	numeric	371844	478578
973	vm_msaldodolares_rank_delta2	numeric	371844	3483968
974	vm_mconsumospesos_rank_delta2	numeric	371844	717277
975	vm_mconsumosdolares_rank_delta2	numeric	371844	2574382
976	vm_mlimitecompra_rank_delta2	numeric	371844	148755
977	vm_madelantopesos_rank_delta2	numeric	371844	4485925
978	vm_madelantodolares_rank_delta2	numeric	371844	4518425
979	vm_mpagado_rank_delta2	numeric	371844	3334957
980	vm_mpagospesos_rank_delta2	numeric	371844	542508
981	vm_mpagosdolares_rank_delta2	numeric	371844	3745507
982	vm_mconsumototal_rank_delta2	numeric	371844	717277
983	vm_mpagominimo_rank_delta2	numeric	371844	572742
984	active_quarter_tend6	numeric	191834	4633617
985	cliente_vip_tend6	numeric	193769	4693637
986	internet_tend6	numeric	187052	3087236
987	cliente_edad_tend6	numeric	187052	2903016
988	cliente_antiguedad_tend6	numeric	187052	4
989	cproductos_tend6	numeric	187052	3435710
990	tcuentas_tend6	numeric	187052	4676040
991	ccuenta_corriente_tend6	numeric	187052	4705355
992	ccaja_ahorro_tend6	numeric	187052	4651035
993	cdescubierto_preacordado_tend6	numeric	187052	4670791
994	ctarjeta_debito_tend6	numeric	187052	4028902
995	ctarjeta_debito_transacciones_tend6	numeric	191834	1042493
996	ctarjeta_visa_tend6	numeric	187052	4637277
997	ctarjeta_visa_transacciones_tend6	numeric	191834	757999
998	ctarjeta_master_tend6	numeric	187052	4634045
999	ctarjeta_master_transacciones_tend6	numeric	191834	2860637
1000	cprestamos_personales_tend6	numeric	187052	4010176
1001	cprestamos_prendarios_tend6	numeric	187052	4671894
1002	cprestamos_hipotecarios_tend6	numeric	187052	4682912
1003	cplazo_fijo_tend6	numeric	187052	4040611
1004	cinversion1_tend6	numeric	187052	4564388
1005	cinversion2_tend6	numeric	187052	4625763
1006	cseguro_vida_tend6	numeric	187052	4533935
1007	cseguro_auto_tend6	numeric	187052	4668682
1008	cseguro_vivienda_tend6	numeric	187052	4618885
1009	cseguro_accidentes_personales_tend6	numeric	187052	4620927
1010	ccaja_seguridad_tend6	numeric	187052	4682549
1011	cpayroll_trx_tend6	numeric	187052	2627533
1012	cpayroll2_trx_tend6	numeric	187052	4683793
1013	ccuenta_debitos_automaticos_tend6	numeric	187052	3358459
1014	ctarjeta_visa_debitos_automaticos_tend6	numeric	193602	2587754
1015	ctarjeta_master_debitos_automaticos_tend6	numeric	187052	4147480
1016	cpagodeservicios_tend6	numeric	187052	4335437
1017	cpagomiscuentas_tend6	numeric	187052	2213160
1018	ccajeros_propios_descuentos_tend6	numeric	192148	4163621
1019	ctarjeta_visa_descuentos_tend6	numeric	192148	3766688
1020	ctarjeta_master_descuentos_tend6	numeric	192148	4203527
1021	ccomisiones_mantenimiento_tend6	numeric	187052	3952387
1022	ccomisiones_otras_tend6	numeric	199517	679272
1023	cforex_tend6	numeric	187052	3171546
1024	cforex_buy_tend6	numeric	187052	4353849
1025	cforex_sell_tend6	numeric	187052	3320556
1026	ctransferencias_recibidas_tend6	numeric	815801	825499
1027	ctransferencias_emitidas_tend6	numeric	187052	1706349
1028	cextraccion_autoservicio_tend6	numeric	191834	1576681
1029	ccheques_depositados_tend6	numeric	191834	4247593
