pos	campo	tipo	nulos	ceros
515	Master_mpagominimo_rank_delta2	numeric	886630	2231258
516	Visa_mfinanciacion_limite_rank_delta2	numeric	814435	27
517	Visa_msaldototal_rank_delta2	numeric	574060	351960
518	Visa_msaldopesos_rank_delta2	numeric	574060	354534
519	Visa_mconsumospesos_rank_delta2	numeric	1024829	199796
520	Visa_mconsumosdolares_rank_delta2	numeric	1024829	1986985
521	Visa_mlimitecompra_rank_delta2	numeric	574060	27
522	Visa_mpagado_rank_delta2	numeric	574060	3268293
523	Visa_mpagospesos_rank_delta2	numeric	1024829	25398
524	Visa_mconsumototal_rank_delta2	numeric	1024829	199796
525	Visa_mpagominimo_rank_delta2	numeric	574060	461463
526	mv_status07_rank_delta2	numeric	371844	4325220
527	vm_mfinanciacion_limite_rank_delta2	numeric	371844	155124
528	vm_msaldototal_rank_delta2	numeric	371844	475751
529	vm_msaldopesos_rank_delta2	numeric	371844	478578
530	vm_mconsumospesos_rank_delta2	numeric	371844	717277
531	vm_mconsumosdolares_rank_delta2	numeric	371844	2574382
532	vm_mlimitecompra_rank_delta2	numeric	371844	148755
533	vm_mpagado_rank_delta2	numeric	371844	3334957
534	vm_mpagospesos_rank_delta2	numeric	371844	542508
535	vm_mconsumototal_rank_delta2	numeric	371844	717277
536	vm_mpagominimo_rank_delta2	numeric	371844	572742
537	active_quarter_tend6	numeric	191834	4633617
538	internet_tend6	numeric	187052	3087236
539	cliente_edad_tend6	numeric	187052	2903016
540	cproductos_tend6	numeric	187052	3435710
541	ccaja_ahorro_tend6	numeric	187052	4651035
542	cdescubierto_preacordado_tend6	numeric	187052	4670791
543	ctarjeta_debito_tend6	numeric	187052	4028902
544	ctarjeta_debito_transacciones_tend6	numeric	191834	1042493
545	ctarjeta_visa_transacciones_tend6	numeric	191834	757999
546	ctarjeta_master_transacciones_tend6	numeric	191834	2860637
547	cprestamos_personales_tend6	numeric	187052	4010176
548	cprestamos_prendarios_tend6	numeric	187052	4671894
549	cseguro_vivienda_tend6	numeric	187052	4618885
550	cseguro_accidentes_personales_tend6	numeric	187052	4620927
551	cpayroll_trx_tend6	numeric	187052	2627533
552	ccuenta_debitos_automaticos_tend6	numeric	187052	3358459
553	ctarjeta_visa_debitos_automaticos_tend6	numeric	193602	2587754
554	cpagomiscuentas_tend6	numeric	187052	2213160
555	ccomisiones_mantenimiento_tend6	numeric	187052	3952387
556	ccomisiones_otras_tend6	numeric	199517	679272
557	cforex_tend6	numeric	187052	3171546
558	cforex_buy_tend6	numeric	187052	4353849
559	cforex_sell_tend6	numeric	187052	3320556
560	ctransferencias_recibidas_tend6	numeric	815801	825499
561	ctransferencias_emitidas_tend6	numeric	187052	1706349
562	cextraccion_autoservicio_tend6	numeric	191834	1576681
563	ccheques_depositados_tend6	numeric	191834	4247593
564	tcallcenter_tend6	numeric	191834	3035273
565	ccallcenter_transacciones_tend6	numeric	191834	2902011
566	thomebanking_tend6	numeric	191834	3386338
567	chomebanking_transacciones_tend6	numeric	196930	653579
568	ccajas_transacciones_tend6	numeric	191834	2885333
569	ccajas_consultas_tend6	numeric	191834	3610842
570	ccajas_extracciones_tend6	numeric	191834	3220836
571	catm_trx_tend6	numeric	191834	1817678
572	catm_trx_other_tend6	numeric	191834	2680994
573	ctrx_quarter_tend6	numeric	191834	55987
574	cmobile_app_trx_tend6	numeric	949090	1813942
575	Master_Fvencimiento_tend6	numeric	683682	7
576	Master_fultimo_cierre_tend6	numeric	686479	646449
577	Master_cconsumos_tend6	numeric	2849570	498735
578	Visa_Fvencimiento_tend6	numeric	356431	12
579	Visa_Finiciomora_tend6	numeric	4808804	40825
580	Visa_fultimo_cierre_tend6	numeric	358264	701107
581	Visa_fechaalta_tend6	numeric	356431	0
582	Visa_cconsumos_tend6	numeric	752977	448848
583	ctrx_quarter_normalizado_tend6	numeric	191834	53658
584	vm_status02_tend6	numeric	706645	4118883
585	vm_status03_tend6	numeric	187052	4596937
586	vm_status04_tend6	numeric	187052	4576568
587	vm_Fvencimiento_tend6	numeric	333427	41
588	vm_Finiciomora_tend6	numeric	4792244	40767
589	vm_cconsumos_tend6	numeric	187052	891133
590	vmr_Master_mlimitecompra_tend6	numeric	683682	2615089
591	vmr_Visa_mlimitecompra_tend6	numeric	356431	2964021
592	vmr_msaldototal_tend6	numeric	187052	471000
593	vmr_msaldopesos_tend6	numeric	187052	474247
594	vmr_msaldopesos2_tend6	numeric	187056	514274
595	vmr_msaldodolares2_tend6	numeric	187053	3232947
596	vmr_mconsumospesos_tend6	numeric	187052	637817
597	vmr_mconsumosdolares_tend6	numeric	187052	2331245
598	vmr_mpagado_tend6	numeric	187052	2746442
599	vmr_mpagospesos_tend6	numeric	187052	523133
600	vmr_mpagosdolares_tend6	numeric	187052	3522122
601	vmr_mpagominimo_tend6	numeric	187052	540102
602	mrentabilidad_rank_tend6	numeric	199517	7826
603	mrentabilidad_annual_rank_tend6	numeric	199517	6972
604	mcomisiones_rank_tend6	numeric	199517	56096
605	mactivos_margen_rank_tend6	numeric	199517	126730
606	mpasivos_margen_rank_tend6	numeric	199517	26837
607	mcuenta_corriente_rank_tend6	numeric	187052	1419870
608	mcaja_ahorro_rank_tend6	numeric	187052	121012
609	mcaja_ahorro_dolares_rank_tend6	numeric	187052	1804973
610	mcuentas_saldo_rank_tend6	numeric	191834	21132
611	mautoservicio_rank_tend6	numeric	191834	955637
612	mtarjeta_visa_consumo_rank_tend6	numeric	191834	556813
613	mtarjeta_master_consumo_rank_tend6	numeric	191834	2653601
614	mprestamos_personales_rank_tend6	numeric	187052	3336813
615	mprestamos_prendarios_rank_tend6	numeric	187052	4632682
616	mpayroll_rank_tend6	numeric	187052	2151151
617	mcuenta_debitos_automaticos_rank_tend6	numeric	187052	2238115
618	mttarjeta_visa_debitos_automaticos_rank_tend6	numeric	189643	1502088
619	mpagomiscuentas_rank_tend6	numeric	187052	2023902
620	mcomisiones_mantenimiento_rank_tend6	numeric	187052	2830985
621	mcomisiones_otras_rank_tend6	numeric	199517	56044
622	mforex_buy_rank_tend6	numeric	187052	4340360
623	mforex_sell_rank_tend6	numeric	187052	3187064
624	mtransferencias_recibidas_rank_tend6	numeric	815801	595021
625	mtransferencias_emitidas_rank_tend6	numeric	187052	1572827
626	mextraccion_autoservicio_rank_tend6	numeric	191834	1485792
627	mcheques_depositados_rank_tend6	numeric	191834	4226061
628	matm_rank_tend6	numeric	191834	1723740
629	matm_other_rank_tend6	numeric	191834	2606653
630	Master_mfinanciacion_limite_rank_tend6	numeric	683682	1128
631	Master_msaldototal_rank_tend6	numeric	683682	2011962
632	Master_msaldopesos_rank_tend6	numeric	683682	2027059
633	Master_msaldodolares_rank_tend6	numeric	683682	3816696
634	Master_mconsumospesos_rank_tend6	numeric	2849570	301580
635	Master_mlimitecompra_rank_tend6	numeric	683682	20
636	Master_mpagado_rank_tend6	numeric	683682	3575675
637	Master_mpagospesos_rank_tend6	numeric	2849570	22429
638	Master_mconsumototal_rank_tend6	numeric	2849570	301575
639	Master_mpagominimo_rank_tend6	numeric	683682	2168910
640	Visa_mfinanciacion_limite_rank_tend6	numeric	359584	1302
641	Visa_msaldototal_rank_tend6	numeric	356431	348352
642	Visa_msaldopesos_rank_tend6	numeric	356431	350953
643	Visa_msaldodolares_rank_tend6	numeric	356431	3186225
644	Visa_mconsumospesos_rank_tend6	numeric	752977	149119
645	Visa_mconsumosdolares_rank_tend6	numeric	752977	1816912
646	Visa_mlimitecompra_rank_tend6	numeric	356431	23
647	Visa_mpagado_rank_tend6	numeric	356431	2705664
648	Visa_mpagospesos_rank_tend6	numeric	752977	17740
649	Visa_mpagosdolares_rank_tend6	numeric	752977	3057630
650	Visa_mconsumototal_rank_tend6	numeric	752977	149113
651	Visa_mpagominimo_rank_tend6	numeric	356431	419431
652	mpayroll_sobre_edad_rank_tend6	numeric	187083	2151150
653	mv_status07_rank_tend6	numeric	187052	4486063
654	vm_mfinanciacion_limite_rank_tend6	numeric	187052	139435
655	vm_msaldototal_rank_tend6	numeric	187052	455247
656	vm_msaldopesos_rank_tend6	numeric	187052	458013
657	vm_mconsumospesos_rank_tend6	numeric	187052	626329
658	vm_mconsumosdolares_rank_tend6	numeric	187052	2318894
659	vm_mlimitecompra_rank_tend6	numeric	187052	127417
660	vm_mpagado_rank_tend6	numeric	187052	2744035
661	vm_mpagospesos_rank_tend6	numeric	187052	514571
662	vm_mpagosdolares_rank_tend6	numeric	187052	3508255
663	vm_mconsumototal_rank_tend6	numeric	187052	626338
664	vm_mpagominimo_rank_tend6	numeric	187052	524190
665	rf_001_022	integer	0	2304233
666	rf_001_021	integer	0	3948748
667	rf_001_017	integer	0	4755435
668	rf_001_015	integer	0	4725909
669	rf_001_019	integer	0	4559466
670	rf_001_013	integer	0	4771994
671	rf_002_016	integer	0	4267365
672	rf_002_026	integer	0	3387058
673	rf_002_017	integer	0	4677858
674	rf_003_018	integer	0	3565001
675	rf_003_017	integer	0	4726969
676	rf_003_023	integer	0	4766809
677	rf_003_015	integer	0	4762418
678	rf_003_021	integer	0	4845554
679	rf_004_019	integer	0	3435634
680	rf_004_023	integer	0	4779144
681	rf_004_017	integer	0	4665866
682	rf_004_022	integer	0	4632201
683	rf_004_021	integer	0	4791044
684	rf_005_022	integer	0	2729042
685	rf_005_020	integer	0	3938096
686	rf_005_017	integer	0	4463874
687	rf_005_013	integer	0	4764040
688	rf_006_019	integer	0	1025380
689	rf_006_017	integer	0	4760940
690	rf_006_014	integer	0	4768508
691	rf_007_026	integer	0	2069387
692	rf_007_025	integer	0	4538837
693	rf_007_018	integer	0	4656799
694	rf_007_027	integer	0	4862666
695	rf_007_015	integer	0	4736683
696	rf_007_020	integer	0	4460025
697	rf_008_014	integer	0	4834278
698	rf_008_021	integer	0	4864011
699	rf_008_013	integer	0	4770330
700	rf_009_026	integer	0	2755205
701	rf_009_025	integer	0	3679318
702	rf_009_018	integer	0	4825202
703	rf_009_015	integer	0	4703978
704	rf_010_019	integer	0	3680347
705	rf_010_017	integer	0	4442767
706	rf_010_013	integer	0	4635380
707	rf_010_018	integer	0	4462938
708	rf_010_015	integer	0	4805571
709	rf_011_026	integer	0	2736472
710	rf_011_024	integer	0	3916004
711	rf_011_016	integer	0	4803299
712	rf_012_027	integer	0	3413082
713	rf_012_022	integer	0	4793206
714	rf_013_026	integer	0	2356719
715	rf_013_019	integer	0	4646985
716	rf_013_021	integer	0	4649896
717	rf_013_016	integer	0	4721047
718	rf_014_025	integer	0	3424845
719	rf_014_017	integer	0	4773564
720	rf_014_015	integer	0	4854726
721	rf_015_025	integer	0	3680639
722	rf_015_029	integer	0	2769554
723	rf_015_019	integer	0	4681228
724	rf_015_017	integer	0	4803009
725	rf_016_022	integer	0	2795813
726	rf_016_020	integer	0	3223391
727	rf_016_017	integer	0	4481495
728	rf_016_014	integer	0	4864392
729	rf_017_021	integer	0	2749400
730	rf_017_020	integer	0	3759156
731	rf_017_017	integer	0	4789405
732	rf_017_016	integer	0	4607151
733	rf_017_018	integer	0	4450084
734	rf_017_015	integer	0	4801625
735	rf_018_027	integer	0	1390478
736	rf_018_025	integer	0	4339274
737	rf_018_021	integer	0	4772119
738	rf_018_015	integer	0	4861144
739	rf_018_018	integer	0	4873564
740	rf_018_010	integer	0	4843005
741	rf_019_023	integer	0	4375182
742	rf_019_020	integer	0	4677338
743	rf_019_021	integer	0	4702680
744	rf_019_016	integer	0	4778838
745	rf_019_015	integer	0	4830592
746	rf_020_025	integer	0	3159265
747	rf_020_016	integer	0	4699235
748	rf_020_018	integer	0	4816543
